review_text,date,category,rating,helpful_votes
Excellent value for money.,2024-02-07,Home & Garden,1,11
Fantastic! Highly recommend.,2024-04-08,Clothing,1,3
Fantastic! Highly recommend.,2024-01-24,Customer Service,2,3
The item arrived late and was damaged.,2023-10-08,Home & Garden,2,16
Excellent value for money.,2023-12-30,Customer Service,4,1
Not worth the money. Very disappointed.,2024-02-27,Automotive,1,12
Fantastic! Highly recommend.,2024-03-03,Customer Service,3,3
I am very happy with this purchase.,2023-12-27,Home & Garden,1,18
The worst product I have ever bought.,2024-03-28,Automotive,2,16
Excellent value for money.,2024-01-30,Electronics,5,5
This product exceeded my expectations!,2024-07-03,Customer Service,4,12
Fantastic! Highly recommend.,2024-02-15,Clothing,5,16
Excellent value for money.,2024-01-28,Customer Service,4,13
The worst product I have ever bought.,2023-10-29,Customer Service,2,13
The worst product I have ever bought.,2023-09-20,Clothing,5,9
Excellent value for money.,2024-05-28,Clothing,3,10
The item arrived late and was damaged.,2024-04-21,Customer Service,4,2
Fantastic! Highly recommend.,2024-03-20,Electronics,3,11
The item arrived late and was damaged.,2024-02-18,Home & Garden,1,19
The item arrived late and was damaged.,2023-12-07,Clothing,1,5
The item arrived late and was damaged.,2023-08-19,Automotive,5,16
Excellent value for money.,2024-05-11,Automotive,4,7
The item arrived late and was damaged.,2024-05-09,Customer Service,3,11
"Great quality, will buy again.",2023-09-19,Customer Service,5,8
Not worth the money. Very disappointed.,2023-11-28,Clothing,1,6
Not worth the money. Very disappointed.,2024-01-19,Automotive,5,8
I am very happy with this purchase.,2023-10-08,Electronics,4,17
The worst product I have ever bought.,2024-02-18,Clothing,3,11
This product exceeded my expectations!,2023-10-25,Home & Garden,3,9
Excellent value for money.,2024-07-11,Electronics,1,7
Will definitely buy from this seller again.,2023-08-18,Electronics,2,12
Not worth the money. Very disappointed.,2024-05-29,Shipping,5,0
Fantastic! Highly recommend.,2024-06-09,Automotive,1,14
Terrible customer service.,2023-09-11,Shipping,3,5
Terrible customer service.,2023-11-14,Shipping,2,8
Fantastic! Highly recommend.,2024-04-09,Shipping,2,11
"Great quality, will buy again.",2023-12-10,Clothing,5,8
This product exceeded my expectations!,2024-03-21,Home & Garden,3,20
The item arrived late and was damaged.,2023-09-26,Customer Service,5,17
This product exceeded my expectations!,2023-08-22,Automotive,3,11
Fantastic! Highly recommend.,2023-10-20,Shipping,2,14
The item arrived late and was damaged.,2023-11-12,Shipping,5,14
Excellent value for money.,2024-05-12,Electronics,2,4
The item arrived late and was damaged.,2024-03-20,Clothing,2,16
Excellent value for money.,2024-03-22,Shipping,5,8
This product exceeded my expectations!,2023-08-27,Electronics,3,3
The item arrived late and was damaged.,2024-04-18,Automotive,1,7
Excellent value for money.,2024-02-01,Clothing,5,12
This product exceeded my expectations!,2024-07-21,Customer Service,1,16
The item arrived late and was damaged.,2024-03-08,Automotive,4,20
Will definitely buy from this seller again.,2023-08-21,Clothing,3,2
Excellent value for money.,2023-09-25,Home & Garden,2,6
